Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"galestream-insight-alc-alter","EN-222 Galestream Insight (U)","<p>Galestream Insight is an uncommon card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/U/EN-222.jpg","1","Galestream Insight","0.86","0.95","shopify","g","XPD62273T2","Title","Default Title"
"gloamspire-prowler-alc-alter","EN-223 Gloamspire Prowler (R)","<p>Gloamspire Prowler is a rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/R/EN-223.jpg","1","Gloamspire Prowler","0.9","1","shopify","g","CT9F3FDK79","Title","Default Title"
"horticounter-alc-alter","EN-224 Horticounter (SR)","<p>Horticounter is a super rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/SR/EN-224.jpg","1","Horticounter","14.03","15.58","shopify","g","I7LIVFXRD1","Title","Default Title"
"imperial-panzer-alc-alter","EN-225 Imperial Panzer (U)","<p>Imperial Panzer is an uncommon card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/U/EN-225.jpg","1","Imperial Panzer","0.54","0.59","shopify","g","EQGLOG8CYF","Title","Default Title"
"nico-raptures-embrace-alc-alter","EN-226 Nico, Rapture's Embrace (U)","<p>Nico, Rapture's Embrace is an uncommon card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/U/EN-226.jpg","1","Nico, Rapture's Embrace","1.24","1.38","shopify","g","TB4FR2763U","Title","Default Title"
"perdition-alc-alter","EN-227 Perdition (SR)","<p>Perdition is a super rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/SR/EN-227.jpg","1","Perdition","5.66","6.29","shopify","g","G7WDAH0GSJ","Title","Default Title"
"polkhawk-boisterous-riot-alc-alter","EN-228 Polkhawk, Boisterous Riot (U)","<p>Polkhawk, Boisterous Riot is an uncommon card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/U/EN-228.jpg","1","Polkhawk, Boisterous Riot","0.95","1.05","shopify","g","K2C1UWGO72","Title","Default Title"
"reconnaissance-scout-alc-alter","EN-229 Reconnaissance Scout (R)","<p>Reconnaissance Scout is a rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/R/EN-229.jpg","1","Reconnaissance Scout","2.25","2.5","shopify","g","Q28N9E8F9Q","Title","Default Title"
"refabrication-alc-alter","EN-230 Refabrication (R)","<p>Refabrication is a rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/R/EN-230.jpg","1","Refabrication","1.6","1.78","shopify","g","TA30U9D465","Title","Default Title"
"slash-and-burn-alc-alter","EN-231 Slash and Burn (U)","<p>Slash and Burn is an uncommon card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/U/EN-231.jpg","1","Slash and Burn","0.64","0.71","shopify","g","QGKIEJANP6","Title","Default Title"
"surging-undertow-alc-alter","EN-232 Surging Undertow (R)","<p>Surging Undertow is a rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/R/EN-232.jpg","1","Surging Undertow","2.28","2.53","shopify","g","S3579HR973","Title","Default Title"
"temptations-facade-alc-alter","EN-233 Temptation's Facade (R)","<p>Temptation's Facade is a rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/R/EN-233.jpg","1","Temptation's Facade","3.12","3.47","shopify","g","4773GHGM2S","Title","Default Title"
"vanitas-dominus-rex-alc-alter","EN-234 Vanitas, Dominus Rex (SR)","<p>Vanitas, Dominus Rex is a super rare card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/SR/EN-234.jpg","1","Vanitas, Dominus Rex","17.1","19","shopify","g","AHSDNRUGJM","Title","Default Title"
"cosmic-bolt-alc-alter","EN-235 Cosmic Bolt (C)","<p>Cosmic Bolt is a common card in Grand Archive's Alchemical Revolution Alter Edition set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALC Alter, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALC Alter/C/EN-235.jpg","1","Cosmic Bolt","1.62","1.8","shopify","g","QYUZJ2MZXS","Title","Default Title"
